time [sec],pos_east [m],pos_north [m],pos_up [m],vel_east [m/s],vel_north [m/s],vel_up [m/s],altitude [km],downrange [km],vel_air_east [m/s],vel_air_north [m/s],vel_air_up [m/s],vel_air_abs [m/s]
1.18,1.0424326791832874,0.16324060123843243,29.2088578488712,1.0770901190374895,0.16866781148631213,46.770532620259196,0.0292088578488712,0.0010551366662769005,-1.8478200746970963,-0.2893609016654395,46.770532620259196,46.80791482583469
1.19,1.053047164583982,0.16490278529429256,29.678285930439028,1.045629557114613,0.1637412189627423,47.11491970207413,0.02967828593043903,0.001065880508985965,-1.889662071414198,-0.2959131834938137,47.11491970207413,47.15372780480033
1.2,1.0633423713212014,0.16651497164571658,30.15114304807318,1.0132257722687201,0.15866692167115262,47.45659373655404,0.030151143048073183,0.0010763011820253518,-1.9323947985455308,-0.30260494998269793,47.45659373655404,47.49688419769806
1.21,1.0733063716294293,0.16807529245447078,30.627446479650395,0.9793622224968737,0.15336403129250994,47.80467683683668,0.030627446479650395,0.0010863866122674684,-1.9765359746469031,-0.3095172736943883,47.80467683683668,47.84652153371421
1.22,1.0829260727588035,0.1695816974506413,31.107237681676047,0.9443830297855025,0.14788643589180478,48.153949649855065,0.03110723768167605,0.0010961235474028675,-2.0217431277406357,-0.31659652494836893,48.153949649855065,48.19741222840654
1.23,1.0921911634448687,0.17103257193330518,31.590517987679487,0.9085642612864034,0.14227736643132505,48.50067381750793,0.031590517987679485,0.0011055015505050986,-2.067740939012017,-0.32379958996881225,48.50067381750793,48.54581093686282
1.24,1.1010956357191888,0.1724269750797125,32.077228627702254,0.8722357604227668,0.13658847501272808,48.84053583793407,0.03207722862770226,0.001114514540387421,-2.114199050773754,-0.3310747361224514,48.84053583793407,48.887394991385186
1.25,1.1096320818493246,0.17376374686992033,32.56734036166748,0.8348658592435084,0.1307365046567122,49.182410542217056,0.03256734036166748,0.001123155019040355,-2.1616492603988395,-0.33850524065551846,49.182410542217056,49.23105544334915
1.26,1.1177909137118716,0.17504138584387202,33.060864492024734,0.7968649656226078,0.12478572352124977,49.52088789805091,0.033060864492024736,0.0011314132814913233,-2.2096821183438924,-0.34602698548060734,49.52088789805091,49.57137044656053
1.27,1.125567735149959,0.1762592035817733,33.55774288009056,0.7584187802016694,0.11876521155077394,49.8540738568872,0.03355774288009056,0.0011392848780080816,-2.2581114662264814,-0.35361081897298485,49.8540738568872,49.90644034724538
1.28,1.1329582754006993,0.1774165313000035,34.057924594298704,0.7195624935150517,0.11268047943590409,50.18234997824261,0.034057924594298704,0.0011467654857805288,-2.3069018338107368,-0.3612511866419435,50.18234997824261,50.23664546752217
1.29,1.139955453646848,0.17851226017217278,34.56140674202127,0.6797661206302716,0.1064485337510182,50.51400275627541,0.03456140674202127,0.001153847937698451,-2.356583891484629,-0.3690311892525703,50.51400275627541,50.5702891638682
1.3,1.1465528994756276,0.17954539261826197,35.068184326263186,0.6396925711937178,0.10017318337644418,50.84050897221511,0.035068184326263185,0.0011605257857137058,-2.406495357943084,-0.3768471163201612,50.84050897221511,50.898826963013256
1.31,1.1527480412438778,0.1805155259296992,35.57820730858729,0.599184364569329,0.0938297675026857,51.16487738331572,0.03557820730858729,0.0011667964268428632,-2.456793468307215,-0.38472359020759783,51.16487738331572,51.225272317836556
1.32,1.158536855075075,0.18142202998423673,36.09145423452083,0.5585261430549804,0.0874628599240711,51.48408344003137,0.036091454234520835,0.0011726557881709563,-2.507193898752098,-0.392616086992085,51.48408344003137,51.546590733993426
1.33,1.1639155929810059,0.1822643178625831,36.60790767856,0.517178040436801,0.08098791984760681,51.80619077752763,0.036607907678559995,0.001178100076033543,-2.5582369085200005,-0.4006092090132207,51.80619077752763,51.87086336948759
1.34,1.1688769907851635,0.1830412520250543,37.12760495678698,0.474982002209138,0.07438019659821657,52.133978137542975,0.037127604956786985,0.001183121937726572,-2.6100819518398177,-0.4087279261368917,52.133978137542975,52.20087415703623
1.35,1.1734132028064572,0.1837516038707785,37.650597930068926,0.43224625853589627,0.06768795773147541,52.46406797199732,0.037650597930068926,0.0011877134319546916,-2.662422416059587,-0.4169242241031334,52.46406797199732,52.5332346910081
1.36,1.1775216653580196,0.18439497193710597,38.17687627446346,0.3894218364558409,0.060981832196813926,52.79132004111796,0.03817687627446346,0.0011918719637877258,-2.714807710734812,-0.425127542331353,52.79132004111796,52.862788292117706
1.37,1.1812003688222346,0.18497104152631613,38.70643023749266,0.3462343884268994,0.05421885831564076,53.120102783307594,0.038706430237492664,0.0011955954991171192,-2.7675126232576552,-0.43338091137882817,53.120102783307594,53.19391191521264
1.3800000000000001,1.184445457905554,0.18547920891555075,39.2392819076746,0.30280534445526147,0.04741805151946977,53.44961568817635,0.0392392819076746,0.0011988801356653785,-2.8204167194108214,-0.44166547175042425,53.44961568817635,53.52579972381371
1.3900000000000001,1.1872550622419988,0.18591918121331358,39.77543536950969,0.25910014483690597,0.04057399990307606,53.78107188150794,0.039775435369509685,0.0012017239802726255,-2.8735552088336873,-0.4499867371285269,53.78107188150794,53.859664873871345
1.4000000000000001,1.1896288006647302,0.1862908987304708,40.31488345952583,0.21552297458948266,0.03374999715113615,54.11007030482942,0.04031488345952583,0.0012041266471267925,-2.926524345225716,-0.45828148252972606,54.11007030482942,54.19109036598185
1.41,1.191567757614065,0.18659453128584397,40.857608132644344,0.17235967218611917,0.026990804374024062,54.433763032525306,0.040857608132644344,0.0012060892338841248,-2.97903853453823,-0.46650498511949506,54.433763032525306,54.51721613740492
1.42,1.1930777527264562,0.1868309902101814,41.403538873969005,0.12967775103110385,0.02030699388871311,54.75208963030508,0.041403538873969005,0.0012076176311042034,-3.0310296177562623,-0.4746465714809263,54.75208963030508,54.83797724931596
1.43,1.1941641636334037,0.18700111761810292,41.95261875848581,0.08767736902819738,0.013729909586473224,55.0632794680306,0.04195261875848581,0.0012087172819550014,-3.0822970557839353,-0.48267483802965744,55.0632794680306,55.151593593601646
1.44,1.1948313014128167,0.18710558860639315,42.50481211464259,0.045697532544438764,0.007156042626672256,55.37650727381517,0.04250481211464259,0.0012093925500529555,-3.133501839590322,-0.49069329318916693,55.37650727381517,55.46726216006701
1.45,1.1950764246532075,0.18714397388146944,43.060180532276625,0.0033328517468920356,5.21910655594817E-4,55.69766640404358,0.04306018053227663,0.0012096406605773642,-3.1850509665544995,-0.4987656710481778,55.69766640404358,55.79088957625869
1.46,1.1948994242025068,0.18711625635057383,43.61875921485401,-0.038621949145459446,-0.006048035835215415,56.01733730609825,0.04361875921485401,0.0012094615030459365,-3.2361508355854083,-0.5067676969922857,56.01733730609825,56.11302491039457
1.47,1.1943058967518139,0.18702331243214412,44.18051769144252,-0.07995215299987006,-0.012520173040072444,56.33347589819407,0.04418051769144252,0.001208860742355895,-3.286586758054447,-0.5146657516794347,56.33347589819407,56.43161383592164
1.48,1.1933004487420196,0.1868658634755733,44.745445105109454,-0.12111646196742244,-0.0189663317989215,56.65265818558203,0.04474544510510946,0.001207843041086207,-3.3368177855238756,-0.5225317206659001,56.65265818558203,56.75324723595369
1.49,1.1918852221600855,0.18664424490706824,45.313569058287904,-0.16184151927359808,-0.025343705583229768,56.97203771975696,0.04531356905828791,0.0012064105673279418,-3.386571513826948,-0.5303229465975452,56.97203771975696,57.07506628105973
1.5,1.1900644044773698,0.18635911246714418,45.88489750309137,-0.2022638014796354,-0.03167366605215221,57.29404282895918,0.045884897503091375,0.0012045675595846082,-3.4359850358695514,-0.5380608976505215,57.29404282895918,57.39950214403352
1.51,1.1878413869221072,0.1860109972079709,46.45945520127372,-0.24218262939249044,-0.037924787682695596,57.61670034684312,0.046459455201273724,0.0012023174504128843,-3.4848585339206792,-0.5457142832031905,57.61670034684312,57.724571907795415
1.52,1.1852257004953213,0.1856013916444785,47.037192780161604,-0.28086499874897214,-0.043982285070465886,57.93099540309124,0.04703719278016161,0.001199669886966824,-3.5324587012876876,-0.5531682704919698,57.93099540309124,58.04123093116444
1.53,1.1822274052058808,0.18513187113201524,47.618059414941506,-0.31864681685422513,-0.049898759895693555,58.24183453681601,0.04761805941494151,0.0011966350518552726,-3.5791211398922673,-0.5604754133753173,58.24183453681601,58.35439598725083
1.54,1.1788545674098099,0.1846036988282252,48.2020355495017,-0.3557381470697176,-0.05570710720293065,58.55250812712633,0.048202035549501705,0.0011932211097378524,-3.6250560980994573,-0.567668635868571,58.55250812712633,58.66736305111822
1.55,1.17511658585654,0.1840183465379919,48.78908861822795,-0.39173741048826866,-0.061344441413509185,58.85811567375513,0.04878908861822795,0.0011894375739052922,-3.6698619883150676,-0.5746850510327135,58.85811567375513,58.97521454463985
1.56,1.171022133188133,0.18337717236081946,49.37920021786198,-0.42700072631588337,-0.06686652930686894,59.163862689792815,0.04937920021786198,0.001185293222691978,-3.7138951382111496,-0.5815804582920966,59.163862689792815,59.283167099133244
1.57,1.1665792918144728,0.18268144196831926,49.97236408865368,-0.4614645253328943,-0.07226341620886538,59.46930570113094,0.04997236408865368,0.0011807962370070381,-3.757092364510671,-0.5883449634095792,59.46930570113094,59.59077288814099
1.58,1.1617962887160567,0.1819324436712567,50.5685757758961,-0.4951019690190018,-0.07753089931937775,59.774447544686375,0.0505685757758961,0.0011759549440920763,-3.7994272337410244,-0.5949744270138165,59.774447544686375,59.898031863707814
1.59,1.1566801301823286,0.18113127462527928,51.16785138205955,-0.527906832451438,-0.08266800384151445,60.07950933585093,0.05116785138205955,0.001170776435621245,-3.840894213933918,-0.6014679828216923,60.07950933585093,60.20516318500922
1.6,1.1512397638779506,0.18027933599728113,51.77018314489747,-0.5601543341673655,-0.08771782784805811,60.38870051401784,0.05177018314489747,0.0011652697683031943,-3.8817688579390253,-0.6078687812579312,60.38870051401784,60.516384423504945
1.61,1.1454799701846132,0.17937737637505752,52.37562498721911,-0.5917141321592211,-0.09265996032532306,60.70046413949372,0.052375624987219115,0.0011594397807774845,-3.9219220241437696,-0.6141565992856858,60.70046413949372,60.83013239704376
1.62,1.1394080575757362,0.178426540235004,52.984197751976474,-0.6224670773181762,-0.09747574302079033,61.01332459865327,0.05298419775197648,0.0011532938705849198,-3.9612352640525113,-0.6203128883655348,61.01332459865327,61.14492580318725
1.6300000000000001,1.133033132874033,0.17742825366750015,53.59589844342842,-0.6524407196122358,-0.1021694901443183,61.32787151558794,0.05359589844342842,0.001146841255531839,-3.999736478618773,-0.6263420176702019,61.32787151558794,61.46135388074326
1.6400000000000001,1.126361887783779,0.17638356456547089,54.21076051336813,-0.6816477622112003,-0.10674319095921116,61.644400041586195,0.05421076051336813,0.0011400887088734192,-4.037439216920756,-0.6322461089287117,61.644400041586195,61.779711128004614
1.6500000000000001,1.1194042646940616,0.17529402986549805,54.828770362158004,-0.7095426065824959,-0.11111140701532182,61.954806877211055,0.054828770362158004,0.0011330462941653086,-4.073798060878454,-0.6379397519490353,61.954806877211055,62.09187461303171
1.6600000000000001,1.1121733492761796,0.1741616987290222,55.449866850769084,-0.7364606124111609,-0.11532665423786058,62.2640265672283,0.05544986685076909,0.0011257272565521248,-4.109147907379885,-0.6434753901843034,62.2640265672283,62.40278969298575
1.67,1.1046792372227043,0.17298815209931,56.07403223151829,-0.7621122905145263,-0.11934359983059556,62.56747430552772,0.056074032231518287,0.0011181418147612895,-4.143199407410734,-0.6488077127880625,62.56747430552772,62.707861498783494
1.68,1.0969347563471183,0.17177539875834544,56.701204929771365,-0.786606205140702,-0.12317924450109118,62.86655016942317,0.05670120492977137,0.0011103029529371253,-4.176060683846322,-0.6539536513507433,62.86655016942317,63.008493621240326
1.69,1.0889488226727173,0.1705248349181167,57.331381263456166,-0.8104494127044702,-0.12691299116491583,63.168891142960405,0.05733138126345617,0.0011022196957613068,-4.208239134676477,-0.6589926622771386,63.168891142960405,63.31233968330928
1.7,1.0807299470019565,0.16923779333472158,57.96456099201479,-0.8330881990385979,-0.13045813049744992,63.465474152110694,0.05796456099201479,0.0010939006577562961,-4.239181425976361,-0.6638380957869986,63.465474152110694,63.61035882253764
1.71,1.0722900446827057,0.16791613990184234,58.60068649262876,-0.8547843250586757,-0.13385565316417716,63.76004271956934,0.05860068649262876,0.001085357899480708,-4.269148948303091,-0.6685308845492179,63.76004271956934,63.90630339714308
1.72,1.0636368213150094,0.16656108128424424,59.239763049127426,-0.8757474425359293,-0.1371383897563377,64.05553449474189,0.059239763049127425,0.001076599220441699,-4.298351808277761,-0.6731039303826258,64.05553449474189,64.20311827766537
1.73,1.0547786464512736,0.1651739281188578,59.88178061368534,-0.8957896591658746,-0.14027691712425036,64.34840752117073,0.05988178061368535,0.0010676330921902872,-4.326602363123668,-0.6775278492125479,64.34840752117073,64.49725639518093
1.74,1.0457223073436517,0.16375574326100634,60.52675022667286,-0.9154276220537098,-0.14335214004552324,64.64665040626699,0.06052675022667286,0.001058466384693957,-4.354417772395128,-0.6818836260639833,64.64665040626699,64.79672312830445
1.75,1.036471531713298,0.16230711045624444,61.1747283893697,-0.9345884643457693,-0.1463526478753826,64.94854700873432,0.0611747283893697,0.001049102871103099,-4.381726238883374,-0.6861600177940791,64.94854700873432,65.09980106688738
1.76,1.027033953331369,0.1608292251212337,61.82570057003032,-0.9528372953633784,-0.14921033855095425,65.24615976897435,0.06182570057003032,0.0010395502782206145,-4.408093029005752,-0.6902889469405413,65.24615976897435,65.39854086737077
1.77,1.0174162780496137,0.15932313736433434,62.47966108418571,-0.9706906746878707,-0.15200610314397475,65.54751422404941,0.062479661084185706,0.001029815393621567,-4.434034967829052,-0.6943513461490199,65.54751422404941,65.70098485441287
1.78,1.0076210060985291,0.1577892387111938,63.13666875186818,-0.9882480454171059,-0.15475551402799653,65.85360849812537,0.06313666875186819,0.0010199007480064272,-4.459652547915266,-0.6983629521347645,65.85360849812537,66.00813558861825
1.79,0.9976527502962769,0.15622825150985917,63.79673885475613,-1.0053578862706276,-0.15743484360370702,66.16108020684527,0.06379673885475613,0.0010098110104091523,-4.484794740307108,-0.7023001143942136,66.16108020684527,66.31662795596574
1.8,0.9875144638667185,0.15464063822284557,64.45990737303025,-1.0221715163791616,-0.16006778781461584,66.4717111567764,0.06445990737303024,9.99549170044146E-4,-4.5096135937196955,-0.7061866431207435,66.4717111567764,66.62825000290412
1.81,0.9772119189467853,0.15302730274267481,65.12615242945662,-1.0382358684041035,-0.16258339820886408,66.77668086115551,0.06512615242945663,9.891210693925981E-4,-4.533656061158902,-0.7099515930483555,66.77668086115551,66.93417046156596
1.82,0.9667508907903237,0.15138914944996446,65.79544255793441,-1.0539510760423112,-0.1650443340512226,67.08202054233843,0.0657954425579344,9.785325540905975E-4,-4.557322186498492,-0.7136576093759,67.08202054233843,67.24043406119331
1.83,0.9561327181555485,0.14972638798865634,66.46781453144652,-1.0695285951799771,-0.16748370844979588,67.39048192761572,0.06646781453144653,9.677849792116259E-4,-4.580824143595825,-0.717337917642765,67.39048192761572,67.54980072479074
1.84,0.9453606773692828,0.14803953141783913,67.14326104936157,-1.0848675781382027,-0.16988572907951055,67.69928457941221,0.06714326104936157,9.568816610106615E-4,-4.604061270746853,-0.720976754646762,67.69928457941221,67.8594895370557
1.85,0.9344361242972404,0.1463287920604175,67.82179855557588,-1.099993341105616,-0.17225436034970942,68.00783508390255,0.06782179855557588,9.458239718771717E-4,-4.627059342441432,-0.7245781565652907,68.00783508390255,68.168910248461
1.86,0.9233629535223511,0.14459477979180277,68.50338790245193,-1.1145234607041439,-0.1745297163575319,68.3082689638201,0.06850338790245193,9.34615853856845E-4,-4.649435745572032,-0.7280822077846507,68.3082689638201,68.47019034066638
